"Time","Inverter 1 Active Power","Inverter 1 Reactive Power","Inverter 1 RMS Voltage"
8.918055555555302,38052.640639755096,15721.663065805518,283.78457605698753
8.9180555555555561,38052.640639755431,15721.663065805633,283.78457605698799
8.9190555555555555,38053.757463647489,15722.218597819558,283.78616136686895
8.9199999999997459,38054.519349074355,15722.758273005855,283.78753368815762
8.9199999999999999,38054.519349074537,15722.758273005964,283.78753368815796
8.9208333333330803,38054.958445868346,15723.188711707469,283.78864795251889
8.9208333333333343,38054.958445868455,15723.188711707569,283.78864795251928
8.9218333333333337,38055.255727875214,15723.553392096637,283.7899032647407
8.9228333333333332,38055.366068869596,15723.721524504756,283.7910689587564
8.9236111111108585,38055.360885726273,15723.725984585219,283.79191131643421
8.9236111111111125,38055.360885726273,15723.725984585186,283.79191131643449
8.9245941553296166,38055.329318925607,15723.535424550573,283.79294583534426
8.9255941553296161,38055.331062641257,15723.139905112052,283.79396047356175
8.9263888888886367,38055.392327522277,15722.717581952549,283.79473410429927
8.9263888888888907,38055.392327522321,15722.717581952385,283.79473410429955
8.9273877382630307,38055.630578560304,15722.040842725644,283.79571152038113
8.9283877382630301,38056.101262582924,15721.266263668977,283.79668307386066
8.9291666666664131,38056.645023845238,15720.666978970905,283.79742321942075
8.9291666666666671,38056.645023845449,15720.666978970701,283.79742321942103
8.9299999999997457,38057.418500069216,15720.06834862195,283.79821630672927
8.9299999999999997,38057.418500069492,15720.068348621764,283.79821630672956
8.9309516209393589,38058.527506155428,15719.501544741654,283.7991237449383
8.9319444444441931,38059.861732433179,15719.126457345643,283.80005426094755
8.9319444444444471,38059.86173243355,15719.126457345546,283.80005426094777
8.9329444444444466,38061.262930269215,15719.015518843573,283.80095595867414
8.933944444444446,38062.594383591095,15719.169596225202,283.80180578026915
8.9347222222219695,38063.486389120939,15719.46078391869,283.80240809055147
8.9347222222222236,38063.486389121208,15719.46078391879,283.80240809055169
8.935722222222223,38064.398215934802,15719.936665549667,283.80313911386691
8.9367222222222225,38064.99612517019,15720.438892613563,283.80379822527732
8.9374999999997478,38065.235455794609,15720.801594930956,283.80425036294298
8.9375000000000018,38065.235455794667,15720.80159493105,283.80425036294309
8.9384318161633463,38065.317045371972,15721.114022639689,283.80475914223086
8.9394318161633457,38065.220165997307,15721.254387864628,283.80527058413605
8.9399999999997455,38065.096915176844,15721.256168420663,283.80553191411741
8.9399999999999995,38065.096915176786,15721.256168420647,283.80553191411758
8.9402777777775224,38065.027426893328,15721.233111356485,283.80565647113798
8.9402777777777764,38065.027426893263,15721.233111356456,283.80565647113809
8.9412777777777759,38064.783869966654,15720.984412295862,283.80613062848141
8.9422777777777753,38064.581261278428,15720.521773451217,283.80660482814125
8.9429546869015848,38064.495273476146,15720.120471730832,283.80691626113946
8.9430555555553042,38064.488231041694,15720.054985351842,283.80696265276327
8.9430555555555582,38064.48823104168,15720.054985351673,283.80696265276339
8.9438852866051555,38064.516391284735,15719.452078573135,283.80736775417222
8.9448852866051549,38064.785121454799,15718.613048654004,283.807896834232
8.9457730127473507,38065.258456648262,15717.852300015953,283.8083814123508
8.9458333333330788,38065.298425984132,15717.802624683296,283.80841387753162
8.9458333333333329,38065.298425984307,15717.802624683089,283.80841387753173
8.9468333333333323,38066.141254378119,15716.997172064745,283.80899788875524
8.9478333333333318,38067.256281727219,15716.351091535238,283.80959907548032
8.9485363225329682,38068.143430057891,15716.062511484701,283.81000817319796
8.9486111111108571,38068.240949757885,15716.040810373805,283.8100508725887
8.9486111111111111,38068.240949758212,15716.040810373734,283.81005087258887
8.9495344906336012,38069.478424885507,15715.891994837808,283.81059331724572
8.949999999999747,38070.086273106135,15715.922228018868,283.81084796389661
8.9500000000000011,38070.086273106455,15715.922228018902,283.81084796389678
8.9510000000000005,38071.307710347442,15716.1561277522,283.81139672787771
8.9513888888886353,38071.71283644456,15716.317394568778,283.81158477298015
8.9513888888888893,38071.712836444807,15716.317394568892,283.81158477298027
8.9523888888888887,38072.573205313412,15716.796473407168,283.81206183720985
8.9533888888888882,38073.112852657003,15717.308006183444,283.81248197727803
8.9540943504226007,38073.290420728066,15717.650507280932,283.8127305645325
8.9541666666664135,38073.299948942673,15717.683046418699,283.81275407986965
8.9541666666666675,38073.299948942702,15717.68304641881,283.81275407986971
8.9550753078898069,38073.317853002758,15718.003562983355,283.81305296750281
8.9560753078898063,38073.149504772802,15718.158073463268,283.81336154941044
