"time (s)","Vm2:Measured voltage","Am1:Measured current","Vm1:Measured voltage"
4.0948866749793043,-230.65156601265684,-5.1465947887839869,-186.64691000442431
4.0958333333332169,-273.94208737025207,-4.8864297694695047,-246.62938949755815
4.0958333333333332,-273.94208737346099,-4.8864297693965364,-246.62938950281051
4.0968333333333335,-282.12736301792836,-3.9733352630640035,-274.82981375672415
4.0978333333333339,-251.52931733507432,-2.5061745324449154,-266.27716839452643
4.0986111111109942,-202.41626015846123,-1.081799594810011,-235.42052198311197
4.0986111111111105,-202.41626014954144,-1.0817995945874024,-235.42052197722401
4.0996111111111109,-114.9167515877366,0.86272663491742707,-165.47857508524413
4.0999999999998833,-75.800385215094153,1.6007446039916633,-131.27321533265217
4.0999999999999996,-75.800385203145609,1.6007446042080611,-131.27321532196038
4.101,30.207133594861553,3.3129367455145027,-32.593065741928541
4.1013888888887733,70.779538893509596,3.8565725443328613,8.4335804682237878
4.1013888888888896,70.77953890529389,3.8565725444815055,8.4335804808342019
4.10238888888889,166.6612422389031,4.8512559053987436,110.59854145749472
4.1033888888888903,239.58469546805057,5.1573386852636665,197.91624002002715
4.1041666666665506,273.30672841744661,4.9174665994193436,244.92738630476475
4.104166666666667,273.30672842071323,4.9174665993516937,244.92738630978948
4.1050228770275821,283.4934343778022,4.1778019473690406,272.87493123243331
4.1060228770275824,259.16702937100672,2.794283780414855,270.06596916744945
4.1069444444443288,204.18139993246228,1.1433275541167691,236.03069761698941
4.1069444444444452,204.18139992372681,1.1433275538988705,236.03069761097478
4.1079444444444455,116.99591048566676,-0.80482679523535983,167.12589238434342
4.1089444444444458,13.493378258114035,-2.6437636092171051,74.542269496429611
4.1097222222221053,-68.608279623681867,-3.8160241350475088,-6.1781030891560604
4.1097222222222225,-68.608279635730284,-3.8160241352013342,-6.1781031016289845
4.1099999999998831,-96.897953538649645,-4.1595449581312867,-35.23610632119685
4.1100000000000003,-96.89795355034255,-4.1595449582659985,-35.236106333556698
4.1110000000000007,-187.98610977123036,-4.9847032083455822,-135.12753385572449
4.112000000000001,-253.19693140875458,-5.1073303096915907,-216.12569984530802
4.1124999999998835,-272.62634672262891,-4.9170416335921985,-243.55236549181708
4.1125000000000007,-272.62634672597312,-4.9170416335300722,-243.55236549638479
4.1132766426704803,-283.80355461849638,-4.2723173035719331,-271.24305253570225
4.1142766426704807,-263.35115464658764,-2.941070419772648,-272.09499870053048
4.115276642670481,-205.98326142231102,-1.1777393180942686,-237.0123556877875
4.1152777777776599,-205.62520495671396,-1.1714038666997522,-237.55801494606868
4.1152777777777771,-205.6252049286586,-1.1714038661813608,-237.55801498265402
4.116076395161242,-138.20782783289468,0.38394642605482909,-185.14357462032791
4.1170763951612424,-37.152963765011989,2.2701241775499037,-96.658687688024258
4.118055555555439,66.537860587706575,3.8015945262339317,3.7361915705523714
4.1180555555555562,66.537860599836563,3.801594526391221,3.7361915828964456
4.1190555555555566,162.9929248979777,4.8208778508774301,106.49064833043045
4.1199999999998829,233.77713910254781,5.1610432625164639,190.19841942393089
4.1200000000000001,233.77713910970189,5.161043262512111,190.19841943331079
